0.000000 5.000000000000e+00
0.030000 4.587155963303e+00
0.060000 4.208399966333e+00
0.090000 3.860917400305e+00
0.120000 3.542126055326e+00
0.150000 3.249656931492e+00
0.180000 2.981336634396e+00
0.210000 2.735171224217e+00
0.240000 2.509331398364e+00
0.270000 2.302138897582e+00
0.300000 2.112054034478e+00
0.330000 1.937664251815e+00
0.360000 1.777673625518e+00
0.390000 1.630893234421e+00
0.420000 1.496232325156e+00
0.450000 1.372690206566e+00
0.480000 1.259348813363e+00
0.510000 1.155365883819e+00
0.540000 1.059968700752e+00
0.570000 9.724483493134e-01
0.600000 8.921544489113e-01
0.630000 8.184903201021e-01
0.660000 7.509085505524e-01
0.690000 6.889069271123e-01
0.720000 6.320247037728e-01
0.750000 5.798391777732e-01
0.780000 5.319625484158e-01
0.810000 4.880390352438e-01
0.840000 4.477422341686e-01
0.870000 4.107726918978e-01
0.900000 3.768556806402e-01
0.930000 3.457391565507e-01
0.960000 3.171918867437e-01
0.990000 2.910017309575e-01
1.020000 2.669740650987e-01
1.050000 2.449303349529e-01
1.080000 2.247067293146e-01
1.110000 2.061529626739e-01
1.140000 1.891311584165e-01
1.170000 1.735148242353e-01
1.200000 1.591879121425e-01
1.230000 1.460439560940e-01
1.260000 1.339852808202e-01
1.290000 1.229222759818e-01
1.320000 1.127727302585e-01
1.350000 1.034612204207e-01
1.380000 9.491855084467e-02
1.410000 8.708123930703e-02
1.440000 7.989104523581e-02
1.470000 7.329453691359e-02
1.500000 6.724269441614e-02
1.530000 6.169054533590e-02
1.560000 5.659683058340e-02
1.590000 5.192369778293e-02
1.620000 4.763641998434e-02
1.650000 4.370313760031e-02
1.680000 4.009462165167e-02
1.710000 3.678405656116e-02
1.740000 3.374684088180e-02
1.770000 3.096040447871e-02
1.800000 2.840404080616e-02
1.830000 2.605875303317e-02
1.860000 2.390711287447e-02
1.890000 2.193313107750e-02
1.920000 2.012213860321e-02
1.950000 1.846067761762e-02
1.980000 1.693640148406e-02
2.010000 1.553798301290e-02
2.040000 1.425503028706e-02
2.070000 1.307800943767e-02
2.100000 1.199817379603e-02
2.130000 1.100749889544e-02
2.160000 1.009862283985e-02
2.190000 9.264791596194e-03
2.220000 8.499808803848e-03
2.250000 7.797989728301e-03
2.280000 7.154119016790e-03
2.310000 6.563411942009e-03
2.340000 6.021478845880e-03
2.370000 5.524292519156e-03
2.400000 5.068158274455e-03
2.430000 4.649686490326e-03
2.460000 4.265767422317e-03
2.490000 3.913548093869e-03
2.520000 3.590411095293e-03
2.550000 3.293955133296e-03
2.580000 3.021977186510e-03
2.610000 2.772456134413e-03
2.640000 2.543537737993e-03
2.670000 2.333520860544e-03
2.700000 2.140844826188e-03
2.730000 1.964077822190e-03
2.760000 1.801906258890e-03
2.790000 1.653125008156e-03
2.820000 1.516628447850e-03
2.850000 1.391402245734e-03
2.880000 1.276515821774e-03
2.910000 1.171115432820e-03
2.940000 1.074417828275e-03
2.970000 9.857044296105e-04
3.000000 9.043159904684e-04
