1.000000000000e+01 7.000000000000e+01 1.899126677631e+03 2.559428866324e+02
1.000000000000e+00 7.000000000000e+01 2.127458685525e+03 2.761087873913e+01
1.000000000000e-01 7.000000000000e+01 2.152286334738e+03 2.783229525342e+00
1.000000000000e-02 7.000000000000e+01 2.154791017705e+03 2.785465586148e-01
1.000000000000e-03 7.000000000000e+01 2.155041707370e+03 2.785689411030e-02
1.000000000000e-04 7.000000000000e+01 2.155066778552e+03 2.785711891647e-03
