1.000000000000e-01 1.000000000000e+01 9.911443321474e-03 -1.387778780781e-16 3.220814278700e-02
1.000000000000e-02 1.000000000000e+01 2.080506977335e-03 -3.663735981263e-15 3.239836493587e-04
1.000000000000e-03 1.000000000000e+01 2.214142798110e-04 1.215694211965e-14 3.239965454538e-06
1.000000000000e-04 1.000000000000e+01 2.227904676222e-05 -1.586786257946e-13 3.239966608892e-08
1.000000000000e-05 1.000000000000e+01 2.229285020638e-06 -3.691241756698e-12 3.240107349090e-10
