1.000000000000e-01 1.000000000000e+01 -4.393281774011e-02 -1.387778780781e-16 2.090922807857e-01
1.000000000000e-02 1.000000000000e+01 -2.387680001761e-03 -3.663735981263e-15 1.920625928422e-02
1.000000000000e-03 1.000000000000e+01 -2.244827130234e-04 1.215694211965e-14 1.897683800748e-03
1.000000000000e-04 1.000000000000e+01 -2.230973077910e-05 -1.586786257946e-13 1.895348806335e-04
1.000000000000e-05 1.000000000000e+01 -2.229591811731e-06 -3.691241756698e-12 1.895114914049e-05
