0.000000000000e+00 3.479894952738e-01 0.000000000000e+00 0.000000000000e+00
5.000000000000e-02 3.444036125633e-01 1.000000000000e-03 4.982796116445e-02
1.000000000000e-01 3.337199088192e-01 2.000000000000e-03 9.862901073032e-02
1.500000000000e-01 3.161585655874e-01 3.000000000000e-03 1.453974069410e-01
2.000000000000e-01 2.920815058072e-01 4.000000000000e-03 1.891692991592e-01
2.500000000000e-01 2.619849349164e-01 5.000000000000e-03 2.290425918805e-01
3.000000000000e-01 2.264891145267e-01 6.000000000000e-03 2.641955360315e-01
3.500000000000e-01 1.863255794231e-01 7.000000000000e-03 2.939036644042e-01
4.000000000000e-01 1.423220613348e-01 8.000000000000e-03 3.175547222046e-01
4.500000000000e-01 9.538543018215e-02 9.000000000000e-03 3.346612850115e-01
5.000000000000e-01 4.648300436514e-02 1.000000000000e-02 3.448708041010e-01
5.500000000000e-01 -3.377384729463e-03 1.100000000000e-02 3.479728721151e-01
6.000000000000e-01 -5.316816315193e-02 1.200000000000e-02 3.439035593334e-01
6.500000000000e-01 -1.018631916856e-01 1.300000000000e-02 3.327467311850e-01
7.000000000000e-01 -1.484589135721e-01 1.400000000000e-02 3.147323198453e-01
7.500000000000e-01 -1.919950368310e-01 1.500000000000e-02 2.902315855417e-01
8.000000000000e-01 -2.315743249332e-01 1.600000000000e-02 2.597494652257e-01
8.500000000000e-01 -2.663810879598e-01 1.700000000000e-02 2.239141663007e-01
9.000000000000e-01 -2.956979931637e-01 1.800000000000e-02 1.834642198668e-01
9.500000000000e-01 -3.189208484829e-01 1.900000000000e-02 1.392332603039e-01
1.000000000000e+00 -3.355710543348e-01 2.000000000000e-02 9.213284487121e-02
1.050000000000e+00 -3.453054670695e-01 2.100000000000e-02 4.313366739492e-02
1.100000000000e+00 -3.479234708080e-01 2.200000000000e-02 -6.754446789401e-03
1.150000000000e+00 -3.433711119225e-01 2.300000000000e-02 -5.650335235346e-02
1.200000000000e+00 -3.317422109493e-01 2.400000000000e-02 -1.050877730478e-01
1.250000000000e+00 -3.132764290215e-01 2.500000000000e-02 -1.515064316415e-01
1.300000000000e+00 -2.883543286701e-01 2.600000000000e-02 -1.948026852638e-01
1.350000000000e+00 -2.574895307850e-01 2.700000000000e-02 -2.340842408715e-01
1.400000000000e+00 -2.213181293752e-01 2.800000000000e-02 -2.685415445284e-01
1.450000000000e+00 -1.805855822783e-01 2.900000000000e-02 -2.974644655091e-01
1.500000000000e+00 -1.361313479909e-01 3.000000000000e-02 -3.202569313866e-01
1.550000000000e+00 -8.887158523872e-02 3.100000000000e-02 -3.364492124879e-01
1.600000000000e+00 -3.978027183232e-02 3.200000000000e-02 -3.457076025474e-01
1.650000000000e+00 1.013086806948e-02 3.300000000000e-02 -3.478412960501e-01
1.700000000000e+00 5.983321460933e-02 3.400000000000e-02 -3.428063205292e-01
1.750000000000e+00 1.083024510821e-01 3.500000000000e-02 -3.307064427773e-01
1.800000000000e+00 1.545396740995e-01 3.600000000000e-02 -3.117910302969e-01
1.850000000000e+00 1.975919800084e-01 3.700000000000e-02 -2.864499120620e-01
1.900000000000e+00 2.365721032971e-01 3.800000000000e-02 -2.552053445074e-01
1.950000000000e+00 2.706767022613e-01 3.900000000000e-02 -2.187012483185e-01
2.000000000000e+00 2.992029150805e-01 4.000000000000e-02 -1.776899378412e-01
2.050000000000e+00 3.215628451003e-01 4.100000000000e-02 -1.330166166059e-01
2.100000000000e+00 3.372956767927e-01 4.200000000000e-02 -8.560195849878e-02
2.150000000000e+00 3.460771726982e-01 4.300000000000e-02 -3.642313356424e-02
2.200000000000e+00 3.477263556259e-01 4.400000000000e-02 1.350633052016e-02
2.250000000000e+00 3.422092383987e-01 4.500000000000e-02 6.315743626201e-02
2.300000000000e+00 3.296395242778e-01 4.600000000000e-02 1.115069229874e-01
2.350000000000e+00 3.102762636319e-01 4.700000000000e-02 1.575583552415e-01
2.400000000000e+00 2.845185151450e-01 4.800000000000e-02 2.003626583450e-01
2.450000000000e+00 2.528971215899e-01 4.900000000000e-02 2.390376778890e-01
2.500000000000e+00 2.160637696622e-01 5.000000000000e-02 2.727863600658e-01
2.550000000000e+00 1.747775593407e-01 5.100000000000e-02 3.009131781579e-01
2.600000000000e+00 1.298893595659e-01 5.200000000000e-02 3.228384666506e-01
2.650000000000e+00 8.232427265323e-02 5.300000000000e-02 3.381103675569e-01
2.700000000000e+00 3.306256882967e-02 5.400000000000e-02 3.464141427531e-01
2.750000000000e+00 -1.688051618264e-02 5.500000000000e-02 3.475786604065e-01
2.800000000000e+00 -6.647570418573e-02 5.600000000000e-02 3.415799218180e-01
2.850000000000e+00 -1.147008869240e-01 5.700000000000e-02 3.285415559935e-01
2.900000000000e+00 -1.605621907346e-01 5.800000000000e-02 3.087322717532e-01
2.950000000000e+00 -2.031144593075e-01 5.900000000000e-02 2.825603198881e-01
3.000000000000e+00 -2.414807324261e-01 6.000000000000e-02 2.505650794935e-01
3.050000000000e+00 -2.748703192517e-01 6.100000000000e-02 2.134059418778e-01
3.100000000000e+00 -3.025950936766e-01 6.200000000000e-02 1.718487211379e-01
3.150000000000e+00 -3.240836759179e-01 6.300000000000e-02 1.267498714675e-01
3.200000000000e+00 -3.388932080815e-01 6.400000000000e-02 7.903883646266e-02
3.250000000000e+00 -3.467184810140e-01 6.500000000000e-02 2.969889418997e-02
3.300000000000e+00 -3.473982243483e-01 6.600000000000e-02 -2.025310721882e-02
3.350000000000e+00 -3.409184301104e-01 6.700000000000e-02 -6.978770581598e-02
3.400000000000e+00 -3.274126413920e-01 6.800000000000e-02 -1.178840420428e-01
3.450000000000e+00 -3.071592001401e-01 6.900000000000e-02 -1.635508976452e-01
3.500000000000e+00 -2.805755107843e-01 7.000000000000e-02 -2.058471237084e-01
3.550000000000e+00 -2.482094379228e-01 7.100000000000e-02 -2.439010368092e-01
3.600000000000e+00 -2.107280153532e-01 7.200000000000e-02 -2.769283835498e-01
3.650000000000e+00 -1.689036991442e-01 7.300000000000e-02 -3.042485032424e-01
3.700000000000e+00 -1.235984480589e-01 7.400000000000e-02 -3.252983556473e-01
3.750000000000e+00 -7.574595941728e-02 7.500000000000e-02 -3.396441246673e-01
