0.000000000000e+00 3.479894952738e-01 0.000000000000e+00 0.000000000000e+00
5.000000000000e-02 3.479894952738e-01 1.000000000000e-03 5.000000000000e-02
1.000000000000e-01 3.408053703679e-01 2.000000000000e-03 9.896776698672e-02
1.500000000000e-01 3.265854343740e-01 3.000000000000e-03 1.458923780467e-01
2.000000000000e-01 3.056232530398e-01 4.000000000000e-03 1.898050905267e-01
2.500000000000e-01 2.783515834773e-01 5.000000000000e-03 2.297993413960e-01
3.000000000000e-01 2.453334400395e-01 6.000000000000e-03 2.650494629329e-01
3.500000000000e-01 2.072504710803e-01 7.000000000000e-03 2.948277283540e-01
4.000000000000e-01 1.648888865557e-01 8.000000000000e-03 3.185193754863e-01
4.500000000000e-01 1.191232269866e-01 9.000000000000e-03 3.356352983237e-01
5.000000000000e-01 7.089830886669e-02 1.000000000000e-02 3.458221444541e-01
5.500000000000e-01 2.120971924678e-02 1.100000000000e-02 3.488696098998e-01
6.000000000000e-01 -2.891673782132e-02 1.200000000000e-02 3.447147807722e-01
6.500000000000e-01 -7.844621866110e-02 1.300000000000e-02 3.334434321070e-01
7.000000000000e-01 -1.263562039675e-01 1.400000000000e-02 3.152882570682e-01
7.500000000000e-01 -1.716576083705e-01 1.500000000000e-02 2.906240630764e-01
8.000000000000e-01 -2.134151997668e-01 1.600000000000e-02 2.599600340374e-01
8.500000000000e-01 -2.507669068683e-01 1.700000000000e-02 2.239292184131e-01
9.000000000000e-01 -2.829416163716e-01 1.800000000000e-02 1.832754601511e-01
9.500000000000e-01 -3.092750923300e-01 1.900000000000e-02 1.388380422793e-01
1.000000000000e+00 -3.292236890786e-01 2.000000000000e-02 9.153436019260e-02
1.050000000000e+00 -3.423755746148e-01 2.100000000000e-02 4.234098233713e-02
1.100000000000e+00 -3.484592327297e-01 2.200000000000e-02 -7.726510713994e-03
1.150000000000e+00 -3.473490683686e-01 2.300000000000e-02 -5.763449257639e-02
1.200000000000e+00 -3.390680004974e-01 2.400000000000e-02 -1.063526299200e-01
1.250000000000e+00 -3.237869889491e-01 2.500000000000e-02 -1.528751533505e-01
1.300000000000e+00 -3.018215050154e-01 2.600000000000e-02 -1.962416211770e-01
1.350000000000e+00 -2.736250186498e-01 2.700000000000e-02 -2.355567474044e-01
1.400000000000e+00 -2.397796367340e-01 2.800000000000e-02 -2.700088846083e-01
1.450000000000e+00 -2.009840856793e-01 2.900000000000e-02 -2.988867801208e-01
1.500000000000e+00 -1.580392864569e-01 3.000000000000e-02 -3.215942595998e-01
1.550000000000e+00 -1.118318198569e-01 3.100000000000e-02 -3.376625348460e-01
1.600000000000e+00 -6.331562332916e-02 3.200000000000e-02 -3.467598817759e-01
1.650000000000e+00 -1.349229726826e-02 3.300000000000e-02 -3.486984887528e-01
1.700000000000e+00 3.660957268594e-02 3.400000000000e-02 -3.434383338942e-01
1.750000000000e+00 8.595565044958e-02 3.500000000000e-02 -3.310880113102e-01
1.800000000000e+00 1.335272030118e-01 3.600000000000e-02 -3.119024892147e-01
1.850000000000e+00 1.783421318316e-01 3.700000000000e-02 -2.862778461933e-01
1.900000000000e+00 2.194752479287e-01 3.800000000000e-02 -2.547430942957e-01
1.950000000000e+00 2.560773720955e-01 3.900000000000e-02 -2.179492577613e-01
2.000000000000e+00 2.873928659138e-01 4.000000000000e-02 -1.766559328454e-01
2.050000000000e+00 3.127752316525e-01 4.100000000000e-02 -1.317156062119e-01
2.100000000000e+00 3.317004589942e-01 4.200000000000e-02 -8.405605563648e-02
2.150000000000e+00 3.437778430501e-01 4.300000000000e-02 -3.466119634920e-02
2.200000000000e+00 3.487580503293e-01 4.400000000000e-02 1.544923156112e-02
2.250000000000e+00 3.465382661446e-01 4.500000000000e-02 6.524071533449e-02
