0.000000000000e+00 -1.895210021643e-01 0.000000000000e+00 0.000000000000e+00
5.000000000000e-02 -1.895210021643e-01 1.000000000000e-03 5.000000000000e-02
1.000000000000e-01 -1.763298519939e-01 2.000000000000e-03 9.651987114362e-02
1.500000000000e-01 -1.508656897002e-01 3.000000000000e-03 1.363217105116e-01
2.000000000000e-01 -1.149008866032e-01 4.000000000000e-03 1.666352075096e-01
2.500000000000e-01 -7.093868568441e-02 5.000000000000e-03 1.853504646247e-01
3.000000000000e-01 -2.203896942394e-02 6.000000000000e-03 1.911648517302e-01
3.500000000000e-01 2.839471590567e-02 7.000000000000e-03 1.836736724990e-01
4.000000000000e-01 7.685205583144e-02 8.000000000000e-03 1.633983323114e-01
4.500000000000e-01 1.199602946138e-01 9.000000000000e-03 1.317500470966e-01
5.000000000000e-01 1.547189877381e-01 1.000000000000e-02 9.093161906725e-02
5.500000000000e-01 1.787088405852e-01 1.100000000000e-02 4.378411600840e-02
6.000000000000e-01 1.902600975721e-01 1.200000000000e-02 -6.410874361885e-03
6.500000000000e-01 1.885687614435e-01 1.300000000000e-02 -5.615965135494e-02
7.000000000000e-01 1.737525535526e-01 1.400000000000e-02 -1.019995718831e-01
7.500000000000e-01 1.468427201521e-01 1.500000000000e-02 -1.407400593423e-01
8.000000000000e-01 1.097122549965e-01 1.600000000000e-02 -1.696846759662e-01
8.500000000000e-01 6.494553415064e-02 1.700000000000e-02 -1.868188018438e-01
9.000000000000e-01 1.565843675502e-02 1.800000000000e-02 -1.909498576572e-01
9.500000000000e-01 -3.471852819255e-02 1.900000000000e-02 -1.817903112755e-01
1.000000000000e+00 -8.267899410384e-02 2.000000000000e-02 -1.599776907322e-01
1.050000000000e+00 -1.248847889512e-01 2.100000000000e-02 -1.270302106311e-01
1.100000000000e+00 -1.583982806435e-01 2.200000000000e-02 -8.524110049696e-02
1.150000000000e+00 -1.808868437905e-01 2.300000000000e-02 -3.751899009106e-02
1.200000000000e+00 -1.907852164411e-01 2.400000000000e-02 1.281453871640e-02
1.250000000000e+00 -1.874044463497e-01 2.500000000000e-02 6.225614260450e-02
1.300000000000e+00 -1.709798438271e-01 2.600000000000e-02 1.073645585253e-01
1.350000000000e+00 -1.426546035374e-01 2.700000000000e-02 1.450001244806e-01
1.400000000000e+00 -1.044002352023e-01 2.800000000000e-02 1.725433080882e-01
1.450000000000e+00 -5.887934144438e-02 2.900000000000e-02 1.880770327868e-01
1.500000000000e+00 -9.260293782397e-03 3.000000000000e-02 1.905201113049e-01
1.550000000000e+00 4.100329419180e-02 3.100000000000e-02 1.797024990816e-01
1.600000000000e+00 8.841294721954e-02 3.200000000000e-02 1.563771298059e-01
1.650000000000e+00 1.296688312693e-01 3.300000000000e-02 1.221675092920e-01
1.700000000000e+00 1.618994304897e-01 3.400000000000e-02 7.945471529003e-02
1.750000000000e+00 1.828614121125e-01 3.500000000000e-02 3.121166833898e-02
1.800000000000e+00 1.910957681951e-01 3.600000000000e-02 -1.920379116492e-02
1.850000000000e+00 1.860293663331e-01 3.700000000000e-02 -6.828261731312e-02
1.900000000000e+00 1.680148411530e-01 3.800000000000e-02 -1.126087973233e-01
1.950000000000e+00 1.383060500329e-01 3.900000000000e-02 -1.490971148326e-01
2.000000000000e+00 9.897080139822e-02 4.000000000000e-02 -1.752078889072e-01
2.050000000000e+00 5.274692992584e-02 4.100000000000e-02 -1.891237423808e-01
2.100000000000e+00 2.851736195066e-03 4.200000000000e-02 -1.898760959887e-01
2.150000000000e+00 -4.724194572418e-02 4.300000000000e-02 -1.774125839809e-01
2.200000000000e+00 -9.404746647250e-02 4.400000000000e-02 -1.526006989132e-01
2.250000000000e+00 -1.343070411820e-01 4.500000000000e-02 -1.171674119296e-01
2.300000000000e+00 -1.652184996989e-01 4.600000000000e-02 -7.357897112038e-02
2.350000000000e+00 -1.846303248476e-01 4.700000000000e-02 -2.486924429879e-02
2.400000000000e+00 -1.911914035710e-01 4.800000000000e-02 2.557144601722e-02
2.450000000000e+00 -1.844450678812e-01 4.900000000000e-02 7.423229778955e-02
2.500000000000e+00 -1.648608801285e-01 5.000000000000e-02 1.177263903296e-01
2.550000000000e+00 -1.338019502513e-01 5.100000000000e-02 1.530264227068e-01
2.600000000000e+00 -9.343005981188e-02 5.200000000000e-02 1.776754216951e-01
2.650000000000e+00 -4.655519642840e-02 5.300000000000e-02 1.899577534411e-01
2.700000000000e+00 3.560028605171e-03 5.400000000000e-02 1.890185360022e-01
2.750000000000e+00 5.342746647317e-02 5.500000000000e-02 1.749231413328e-01
2.800000000000e+00 9.957621498525e-02 5.600000000000e-02 1.486526452273e-01
2.850000000000e+00 1.387942023137e-01 5.700000000000e-02 1.120355419172e-01
2.900000000000e+00 1.683517554708e-01 5.800000000000e-02 6.762047615976e-02
