1.000000000000e-01 1.000000000000e+01 5.692201416640e-03 -1.387778780781e-16 -2.915455686790e-03
1.000000000000e-02 1.000000000000e+01 4.093780837378e-07 -3.663735981263e-15 -4.996194295087e-07
1.000000000000e-03 1.000000000000e+01 3.893060873672e-11 1.215694211965e-14 -5.154465743118e-11
1.000000000000e-04 1.000000000000e+01 4.357625371654e-15 -1.586786257946e-13 -6.133982211054e-15
1.000000000000e-05 1.000000000000e+01 6.494804694057e-15 -3.691241756698e-12 -1.125488591214e-14
