0.000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00
1.000000000000e-01 1.0049999999999999e+00 1.0049999999999999e+00 1.0048374180359596e+00
2.000000000000e-01 1.0190249999999998e+00 1.0190249999999998e+00 1.0187307530779819e+00
3.000000000000e-01 1.0412176249999998e+00 1.0412176249999998e+00 1.0408182206817180e+00
4.000000000000e-01 1.0708019506249999e+00 1.0708019506249999e+00 1.0703200460356395e+00
5.000000000000e-01 1.1070757653156249e+00 1.1070757653156249e+00 1.1065306597126334e+00
6.000000000000e-01 1.1494035676106407e+00 1.1494035676106404e+00 1.1488116360940266e+00
7.000000000000e-01 1.1972102286876298e+00 1.1972102286876296e+00 1.1965853037914096e+00
8.000000000000e-01 1.2499752569623050e+00 1.2499752569623046e+00 1.2493289641172216e+00
9.000000000000e-01 1.3072276075508862e+00 1.3072276075508857e+00 1.3065696597405991e+00
1.000000000000e+00 1.3685409848335519e+00 1.3685409848335515e+00 1.3678794411714423e+00
