0.100000
0.000000 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
0.100000 1.005000000000e+00 1.005000000000e+00 1.004837418036e+00
0.200000 1.019025000000e+00 1.019025000000e+00 1.018730753078e+00
0.300000 1.041217625000e+00 1.041217625000e+00 1.040818220682e+00
0.400000 1.070801950625e+00 1.070801950625e+00 1.070320046036e+00
0.500000 1.107075765316e+00 1.107075765316e+00 1.106530659713e+00
0.600000 1.149403567611e+00 1.149403567611e+00 1.148811636094e+00
0.700000 1.197210228688e+00 1.197210228688e+00 1.196585303791e+00
0.800000 1.249975256962e+00 1.249975256962e+00 1.249328964117e+00
0.900000 1.307227607551e+00 1.307227607551e+00 1.306569659741e+00
1.000000 1.368540984834e+00 1.368540984834e+00 1.367879441171e+00
