0.010000 1.147170479547e+00 1.577295106912e+00
0.020000 1.119263889587e+00 1.581028348872e+00
0.030000 1.086604406772e+00 1.580348452415e+00
0.040000 1.054882908653e+00 1.583445177009e+00
0.050000 1.026433567771e+00 1.579462042656e+00
0.060000 9.928788085963e-01 1.578056237652e+00
0.070000 9.664863804296e-01 1.580755666842e+00
0.080000 9.399163821387e-01 1.580033637966e+00
0.090000 9.113056798230e-01 1.578730626051e+00
0.100000 8.885557759007e-01 1.579273372525e+00
0.110000 8.602964061271e-01 1.583663211630e+00
0.120000 8.380180062502e-01 1.579728965339e+00
0.130000 8.113453475756e-01 1.583861451626e+00
0.140000 7.854928517381e-01 1.587283855372e+00
0.150000 7.618754334346e-01 1.580636482186e+00
0.160000 7.405867556070e-01 1.580325604175e+00
0.170000 7.169822480510e-01 1.581064060152e+00
0.180000 6.947393198350e-01 1.578461707895e+00
0.190000 6.748424171430e-01 1.582288109026e+00
0.200000 6.522994906515e-01 1.578607128843e+00
0.210000 6.323782802982e-01 1.578921503050e+00
0.220000 6.109690397057e-01 1.584461841258e+00
0.230000 5.909741582747e-01 1.579726435573e+00
0.240000 5.734069795059e-01 1.582483313241e+00
0.250000 5.541879256838e-01 1.579697736563e+00
0.260000 5.348984947607e-01 1.578279849509e+00
0.270000 5.171296093230e-01 1.580789022221e+00
0.280000 4.990565895451e-01 1.580100447275e+00
0.290000 4.812312950681e-01 1.582211537327e+00
0.300000 4.665300250608e-01 1.577433162051e+00
0.310000 4.475877804104e-01 1.582988056524e+00
0.320000 4.326522311894e-01 1.582552117480e+00
0.330000 4.176339802982e-01 1.581939130163e+00
0.340000 4.029716528689e-01 1.578621164650e+00
0.350000 3.880133181530e-01 1.582232020894e+00
0.360000 3.738627705162e-01 1.580008960113e+00
0.370000 3.601029789408e-01 1.581906137306e+00
0.380000 3.462954685391e-01 1.579421525214e+00
0.390000 3.333157077077e-01 1.579457834748e+00
0.400000 3.202972848437e-01 1.585904287571e+00
0.410000 3.077466419056e-01 1.582945336167e+00
0.420000 2.968928127672e-01 1.577983697264e+00
0.430000 2.837948730497e-01 1.582787221691e+00
0.440000 2.740215972124e-01 1.578545787637e+00
0.450000 2.616667129091e-01 1.582951875997e+00
0.460000 2.513833340382e-01 1.581906135257e+00
0.470000 2.410875774824e-01 1.582625794168e+00
0.480000 2.313945664437e-01 1.581239107350e+00
0.490000 2.217098589571e-01 1.582553749256e+00
0.500000 2.126275625237e-01 1.580954914014e+00
0.510000 2.033477074150e-01 1.582280529336e+00
0.520000 1.956429993969e-01 1.579247482346e+00
0.530000 1.862846120725e-01 1.582346978754e+00
0.540000 1.783119124170e-01 1.581125497975e+00
0.550000 1.706192425352e-01 1.582202374088e+00
0.560000 1.634305016683e-01 1.580819438478e+00
0.570000 1.554091852189e-01 1.581051149973e+00
0.580000 1.498174179385e-01 1.579252145227e+00
0.590000 1.432979768391e-01 1.582976268001e+00
0.600000 1.373504220825e-01 1.581685639544e+00
0.610000 1.311833785501e-01 1.582104209095e+00
0.620000 1.254738137123e-01 1.579668718402e+00
0.630000 1.208066319832e-01 1.580330254296e+00
0.640000 1.156944108815e-01 1.580898540120e+00
0.650000 1.105012774706e-01 1.581276956156e+00
0.660000 1.062172176129e-01 1.580323566916e+00
0.670000 1.023974769496e-01 1.583140540819e+00
0.680000 9.780979114333e-02 1.583734474707e+00
0.690000 9.483157581568e-02 1.580226780246e+00
0.700000 9.094726300753e-02 1.581154785035e+00
0.710000 8.833017885714e-02 1.581095135807e+00
0.720000 8.512745854152e-02 1.582099541196e+00
0.730000 8.359500607125e-02 1.581396609430e+00
0.740000 8.104813499567e-02 1.582893927198e+00
0.750000 7.915903666445e-02 1.581461609781e+00
0.760000 7.723656325621e-02 1.580437692766e+00
0.770000 7.579954340309e-02 1.581847266353e+00
0.780000 7.480155947069e-02 1.581607094634e+00
0.790000 7.413812006585e-02 1.581174466307e+00
0.800000 7.318847767785e-02 1.582121005965e+00
0.810000 7.360715408018e-02 1.580855787022e+00
0.820000 7.313604825437e-02 1.581100682126e+00
0.830000 7.352308456140e-02 1.580742362806e+00
0.840000 7.437567088520e-02 1.581677381769e+00
0.850000 7.516914847923e-02 1.579851209144e+00
0.860000 7.567926572662e-02 1.581644849053e+00
0.870000 7.725932999905e-02 1.582554837633e+00
0.880000 7.895894087892e-02 1.580553859761e+00
0.890000 8.001040369966e-02 1.581689664086e+00
0.900000 8.281758730525e-02 1.581373973175e+00
0.910000 8.548494352025e-02 1.582951341714e+00
0.920000 8.841305608896e-02 1.581695624084e+00
0.930000 9.126398827625e-02 1.580854328822e+00
0.940000 9.432316600564e-02 1.581134810469e+00
0.950000 9.781155776158e-02 1.580195055064e+00
0.960000 1.020568520044e-01 1.580567506946e+00
0.970000 1.059304343589e-01 1.580700055572e+00
0.980000 1.097730954923e-01 1.582679124372e+00
0.990000 1.138906266363e-01 1.581123315348e+00
1.000000 1.195532301031e-01 1.582083638550e+00
1.010000 1.243158469118e-01 1.581090024855e+00
1.020000 1.304693899644e-01 1.580011731134e+00
1.030000 1.358735952714e-01 1.582301469642e+00
1.040000 1.421339718167e-01 1.578233611265e+00
1.050000 1.480547408339e-01 1.582186477850e+00
1.060000 1.542322365863e-01 1.582864908802e+00
1.070000 1.611053159208e-01 1.581677718240e+00
1.080000 1.689065149481e-01 1.580383422720e+00
1.090000 1.750546707744e-01 1.582991988030e+00
1.100000 1.838979885540e-01 1.581475089309e+00
1.110000 1.911186913181e-01 1.582644148229e+00
1.120000 1.993444590042e-01 1.578964488868e+00
1.130000 2.086865590789e-01 1.579272505137e+00
1.140000 2.170150273386e-01 1.579641766565e+00
1.150000 2.265171809686e-01 1.579606688249e+00
1.160000 2.361124422866e-01 1.581159646389e+00
1.170000 2.449891370382e-01 1.582897457874e+00
1.180000 2.563843042086e-01 1.582335631171e+00
1.190000 2.651240657138e-01 1.576837172465e+00
1.200000 2.774335098008e-01 1.581068204093e+00
1.210000 2.874290651147e-01 1.579299153537e+00
1.220000 2.995539216469e-01 1.578954567191e+00
1.230000 3.115375145266e-01 1.580165729682e+00
1.240000 3.229168931855e-01 1.582140585512e+00
1.250000 3.351307020729e-01 1.580560149266e+00
1.260000 3.463565397520e-01 1.579937360062e+00
1.270000 3.628525845548e-01 1.583375510316e+00
1.280000 3.747434749261e-01 1.581605332028e+00
1.290000 3.863326625350e-01 1.578827032438e+00
1.300000 4.016180000567e-01 1.584002490799e+00
1.310000 4.194505519063e-01 1.580270237805e+00
1.320000 4.337969185180e-01 1.582412101226e+00
1.330000 4.490695061741e-01 1.583117147155e+00
1.340000 4.625832430652e-01 1.583780266864e+00
1.350000 4.769220432841e-01 1.582442869481e+00
1.360000 4.951767212383e-01 1.580424185823e+00
1.370000 5.084277078505e-01 1.578019933466e+00
1.380000 5.300843809768e-01 1.578269657286e+00
1.390000 5.437833427942e-01 1.581039853271e+00
1.400000 5.724011220348e-01 1.582762174330e+00
1.410000 5.887664455645e-01 1.580557759168e+00
1.420000 6.014087260971e-01 1.581622414088e+00
1.430000 6.249988306696e-01 1.579594188428e+00
1.440000 6.468466566564e-01 1.586739002773e+00
1.450000 6.669034394098e-01 1.581791081175e+00
1.460000 6.783996876411e-01 1.582081423707e+00
1.470000 7.055099695894e-01 1.580879053939e+00
1.480000 7.274636078208e-01 1.582245659617e+00
1.490000 7.512549408878e-01 1.583101534286e+00
1.500000 7.709502947430e-01 1.580823682378e+00
