-4.900000 16
-4.700000 36
-4.500000 51
-4.300000 85
-4.100000 108
-3.900000 120
-3.700000 128
-3.500000 154
-3.300000 155
-3.100000 181
-2.900000 238
-2.700000 262
-2.500000 260
-2.300000 246
-2.100000 266
-1.900000 303
-1.700000 303
-1.500000 301
-1.300000 355
-1.100000 306
-0.900000 348
-0.700000 334
-0.500000 347
-0.300000 350
-0.100000 345
0.100000 348
0.300000 344
0.500000 315
0.700000 332
0.900000 327
1.100000 354
1.300000 306
1.500000 303
1.700000 266
1.900000 277
2.100000 247
2.300000 289
2.500000 250
2.700000 239
2.900000 229
3.100000 188
3.300000 208
3.500000 164
3.700000 136
3.900000 107
4.100000 93
4.300000 72
4.500000 53
4.700000 42
4.900000 13
