0.000000 1249
0.003142 1333
0.006283 1280
0.009425 1233
0.012566 1291
0.015708 1296
0.018850 1325
0.021991 1253
0.025133 1319
0.028274 1325
0.031416 1327
0.034558 1253
0.037699 1300
0.040841 1351
0.043982 1364
0.047124 1336
0.050265 1313
0.053407 1400
0.056549 1326
0.059690 1361
0.062832 1392
0.065973 1453
0.069115 1377
0.072257 1515
0.075398 1439
0.078540 1472
0.081681 1482
0.084823 1552
0.087965 1536
0.091106 1616
0.094248 1614
0.097389 1660
0.100531 1638
0.103673 1754
0.106814 1674
0.109956 1754
0.113097 1885
0.116239 1967
0.119381 1957
0.122522 2089
0.125664 2142
0.128805 2271
0.131947 2331
0.135088 2603
0.138230 2862
0.141372 3089
0.144513 3566
0.147655 4120
0.150796 5240
0.153938 12715
