-4.900000 0.007207
-4.700000 0.016216
-4.500000 0.022973
-4.300000 0.038288
-4.100000 0.048649
-3.900000 0.054054
-3.700000 0.057658
-3.500000 0.069369
-3.300000 0.069820
-3.100000 0.081532
-2.900000 0.107207
-2.700000 0.118018
-2.500000 0.117117
-2.300000 0.110811
-2.100000 0.119820
-1.900000 0.136486
-1.700000 0.136486
-1.500000 0.135586
-1.300000 0.159910
-1.100000 0.137838
-0.900000 0.156757
-0.700000 0.150450
-0.500000 0.156306
-0.300000 0.157658
-0.100000 0.155405
0.100000 0.156757
0.300000 0.154955
0.500000 0.141892
0.700000 0.149550
0.900000 0.147297
1.100000 0.159459
1.300000 0.137838
1.500000 0.136486
1.700000 0.119820
1.900000 0.124775
2.100000 0.111261
2.300000 0.130180
2.500000 0.112613
2.700000 0.107658
2.900000 0.103153
3.100000 0.084685
3.300000 0.093694
3.500000 0.073874
3.700000 0.061261
3.900000 0.048198
4.100000 0.041892
4.300000 0.032432
4.500000 0.023874
4.700000 0.018919
4.900000 0.005856
