0.000000 3.975690
0.003142 4.243071
0.006283 4.074367
0.009425 3.924761
0.012566 4.109381
0.015708 4.125296
0.018850 4.217606
0.021991 3.988423
0.025133 4.198507
0.028274 4.217606
0.031416 4.223972
0.034558 3.988423
0.037699 4.138029
0.040841 4.300367
0.043982 4.341747
0.047124 4.252620
0.050265 4.179409
0.053407 4.456338
0.056549 4.220789
0.059690 4.332198
0.062832 4.430874
0.065973 4.625043
0.069115 4.383127
0.072257 4.822395
0.075398 4.580479
0.078540 4.685522
0.081681 4.717353
0.084823 4.940169
0.087965 4.889240
0.091106 5.143888
0.094248 5.137522
0.097389 5.283944
0.100531 5.213916
0.103673 5.583155
0.106814 5.328507
0.109956 5.583155
0.113097 6.000141
0.116239 6.261155
0.119381 6.229324
0.122522 6.649494
0.125664 6.818198
0.128805 7.228818
0.131947 7.419803
0.135088 8.285606
0.138230 9.110029
0.141372 9.832592
0.144513 11.350931
0.147655 13.114367
0.150796 16.679438
0.153938 40.473102
