-4.900000 0.005446
-4.700000 0.014896
-4.500000 0.026868
-4.300000 0.033708
-4.100000 0.043699
-3.900000 0.053780
-3.700000 0.060801
-3.500000 0.071557
-3.300000 0.079838
-3.100000 0.087804
-2.900000 0.094959
-2.700000 0.106796
-2.500000 0.110351
-2.300000 0.117642
-2.100000 0.128533
-1.900000 0.129703
-1.700000 0.136319
-1.500000 0.138569
-1.300000 0.144869
-1.100000 0.146445
-0.900000 0.150540
-0.700000 0.156436
-0.500000 0.157471
-0.300000 0.156706
-0.100000 0.155581
0.100000 0.152115
0.300000 0.155581
0.500000 0.154095
0.700000 0.152565
0.900000 0.153600
1.100000 0.148560
1.300000 0.144419
1.500000 0.139154
1.700000 0.136724
1.900000 0.123672
2.100000 0.124752
2.300000 0.116112
2.500000 0.110531
2.700000 0.101170
2.900000 0.099640
3.100000 0.095230
3.300000 0.076418
3.500000 0.069667
3.700000 0.063546
3.900000 0.052610
4.100000 0.044104
4.300000 0.033168
4.500000 0.024572
4.700000 0.013816
4.900000 0.004860
