-50 0
-49 0
-48 0
-47 0
-46 1
-45 0
-44 0
-43 0
-42 1
-41 0
-40 3
-39 0
-38 4
-37 0
-36 13
-35 0
-34 25
-33 0
-32 50
-31 0
-30 83
-29 0
-28 168
-27 0
-26 276
-25 0
-24 448
-23 0
-22 720
-21 0
-20 1054
-19 0
-18 1612
-17 0
-16 2231
-15 0
-14 3063
-13 0
-12 3804
-11 0
-10 4821
-9 0
-8 5896
-7 0
-6 6663
-5 0
-4 7502
-3 0
-2 7802
-1 0
0 7956
1 0
2 7803
3 0
4 7389
5 0
6 6685
7 0
8 5781
9 0
10 4770
11 0
12 3903
13 0
14 2946
15 0
16 2179
17 0
18 1586
19 0
20 1031
21 0
22 723
23 0
24 446
25 0
26 247
27 0
28 150
29 0
30 77
31 0
32 43
33 0
34 17
35 0
36 14
37 0
38 7
39 0
40 3
41 0
42 2
43 0
44 2
45 0
46 0
47 0
48 0
49 0
